,reactant_smi,rxn_id,mapped_atoms,reactant_id_no_underbar,nuc_sites,MCA Value [kJ/mol],Est. Error [kJ/mol],Type
183,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,7,321.8337947834606,33.32203017666504,Double bond
184,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,10,292.63427519305486,16.39609849137168,Double bond
185,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,9,281.8309473043025,19.487890586187874,Double bond
186,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,20,274.9006546816684,32.040362174509156,Double bond
187,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,16,273.8807473157876,18.537738658803754,Double bond
188,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,13,266.79237214663397,17.626056168547652,Double bond
189,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,21,261.7342749715564,18.875838515218234,Double bond
190,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,22,256.9219256388272,24.85859891111882,Double bond
191,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,14,256.76677670238115,19.18405502582933,Double bond
192,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,24,254.09301339849281,20.445946333824985,Double bond
193,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,25,253.88247273691317,22.574663701885687,Double bond
194,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,8,253.36139299139776,29.478231312996485,Double bond
195,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,15,248.87736468348584,19.368575379772892,Double bond
196,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,23,245.01337079378467,20.54450778980315,Double bond
197,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,11,215.11765040866115,19.717000301282926,Double bond
198,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,12,211.33505352726462,23.314922796798996,Double bond
199,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,5,93.94241747263538,29.715730821545645,Double bond
200,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,1,355.5628302949795,12.569008928141749,Double bond
201,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,5,342.52902395615666,11.600087370530185,Double bond
202,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,3,342.52902395615666,11.600087370530185,Double bond
203,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,6,316.78573901385084,10.393408226475069,Double bond
204,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,2,316.78573901385084,10.393408226475069,Double bond
205,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,4,278.95115785633396,12.33717789772296,Double bond
206,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,7,264.5136031436312,10.627170108246458,Phenol
207,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,12,256.6691089408846,17.572359186129624,Double bond
208,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,2,256.6691089408846,17.572359186129624,Double bond
209,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,14,256.6691089408846,17.572359186129624,Double bond
210,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,4,256.6691089408846,17.572359186129624,Double bond
211,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,8,256.6691089408846,17.572359186129624,Double bond
212,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,18,256.6691089408846,17.572359186129624,Double bond
213,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,10,250.1590465476206,21.799898203019993,Double bond
214,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,0,250.1590465476206,21.799898203019993,Double bond
215,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,16,250.1590465476206,21.799898203019993,Double bond
216,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,5,245.72754034682183,16.266730582386632,Double bond
217,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,17,245.72754034682183,16.266730582386632,Double bond
218,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,15,245.72754034682183,16.266730582386632,Double bond
219,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,11,245.72754034682183,16.266730582386632,Double bond
220,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,9,245.72754034682183,16.266730582386632,Double bond
221,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,1,245.72754034682183,16.266730582386632,Double bond
222,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,3,237.66340438235676,20.17929595279958,Double bond
223,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,7,237.66340438235676,20.17929595279958,Double bond
224,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,13,237.66340438235676,20.17929595279958,Double bond
225,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,7,309.2424634533928,28.15375352787959,Double bond
226,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,11,309.1281586039893,22.80629203846078,Double bond
227,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,9,302.56127847257693,18.398463096623644,Double bond
228,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,12,287.5242912142837,23.465158876435854,Double bond
229,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,10,253.43626488065792,23.466771260850148,Double bond
230,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,14,249.18873132571056,14.998213748328947,Phenol
231,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,8,241.09781496515805,22.999079562738466,Double bond
232,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,13,216.29303521861766,21.768020040388826,Atom with lone pair
233,N#N,18,{},18reac0,0,207.34065315195738,32.67882983965347,Atom with lone pair
234,N#N,18,{},18reac0,1,207.34065315195738,32.67882983965347,Atom with lone pair
235,CC(C)=[O:10],18,{10: 3},18reac1,3,319.7389933144801,15.958606346794204,Ketone
236,CC(C)=[O:10],18,{10: 3},18reac1,1,198.85989737829144,50.59039638202236,Double bond
237,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,2,254.81156761550827,36.46915695020325,Double bond
238,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,6,254.81156761550827,36.46915695020325,Double bond
239,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,4,239.199689758706,24.93498171277744,Double bond
240,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,3,237.0700067772092,25.115203991931974,Double bond
241,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,5,237.0700067772092,25.115203991931974,Double bond
242,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,1,229.5953143172861,32.7839458075284,Double bond
243,C1C[O:10]C1,19,{10: 2},19reac0,2,370.40547085215616,23.22608286921081,Ether
244,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,8,254.809337445541,20.97569042931286,Double bond
245,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,12,254.809337445541,20.97569042931286,Double bond
246,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,2,254.809337445541,20.97569042931286,Double bond
247,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,4,254.809337445541,20.97569042931286,Double bond
248,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,10,246.41944639811518,22.339363915182762,Double bond
249,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,0,246.41944639811518,22.339363915182762,Double bond
250,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,5,235.90632204502916,18.228339705694726,Double bond
251,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,1,235.90632204502916,18.228339705694726,Double bond
252,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,9,235.90632204502916,18.228339705694726,Double bond
253,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,11,235.90632204502916,18.228339705694726,Double bond
254,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,3,193.98928028688397,20.958315760449004,Double bond
255,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,7,193.98928028688397,20.958315760449004,Double bond
256,CC1=CCC(CC1)[C+:20](C)C,20,{20: 7},20reac0,2,336.9252928120677,29.855788777390995,Double bond
257,CC1=CCC(CC1)[C+:20](C)C,20,{20: 7},20reac0,1,300.26855669396895,32.566430450675696,Double bond
258,CC1(C2CC1C3(C(C2)[O:10]3)C)C,20,{10: 8},20reac1,8,397.5383234699905,42.73460090183668,Ether
259,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,16,396.9816047796005,18.34456059521048,Amine
260,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,10,347.4291916667629,21.319763201653632,Double bond
261,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,8,342.1959426649154,31.868708446091432,Double bond
262,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,13,326.50541020569364,21.608383331332828,Double bond
263,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,11,326.1112606645725,18.343754711997853,Double bond
264,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,14,263.28083096301793,13.421872305559836,Ether
265,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,12,260.3903789817118,27.174981341640414,Double bond
266,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,9,232.3974423330792,33.060049504039355,Double bond
267,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,6,429.012152017705,7.620928838217161,Amine
268,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,2,406.2507048290066,15.37064709078051,Double bond
269,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,4,391.07458518881936,10.713265719187143,Double bond
270,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,0,391.07458518881936,10.713265719187143,Double bond
271,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,1,296.2217102984837,11.207211140774156,Double bond
272,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,3,296.2217102984837,11.207211140774156,Double bond
273,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,5,257.827657427878,24.836787116267846,Double bond
274,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,7,227.6315636674216,11.845977571558251,Atom with lone pair
275,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,9,397.54956509439324,32.33994586643307,Atom with lone pair
276,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,7,318.5091403887911,24.361313768282997,Double bond
277,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,3,318.5091403887911,24.361313768282997,Double bond
278,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,5,278.25357322461343,22.572416934975358,Double bond
279,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,8,271.377629675522,31.298943574197796,Double bond neighbouratom with charge plus1
280,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,1,259.1783718343353,47.857047577867164,Ether
281,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,4,247.38741546291058,18.45155057664938,Double bond
282,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,6,247.38741546291058,18.45155057664938,Double bond
283,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,2,199.50638168792148,23.400620364009352,Double bond
284,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,6,433.4538692882277,9.47961361183329,Amine
285,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,0,417.50402395223296,8.785477782864799,Double bond
286,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,2,399.5927475221391,10.229251086870267,Double bond
287,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,4,399.5927475221391,10.229251086870267,Double bond
288,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,1,306.46321527311,8.968442357868643,Double bond
289,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,5,306.46321527311,8.968442357868643,Double bond
290,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,3,271.7564010154457,25.864024100644624,Double bond
291,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,3,453.1720054585254,29.90865952494387,Imine
292,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,8,324.41692798789893,14.77631630446751,Double bond
293,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,4,319.9643767355598,43.820105414527745,Double bond
294,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,6,308.89320881107585,15.066980055016856,Double bond
295,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,10,308.89320881107585,15.066980055016856,Double bond
296,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,7,296.51764937568566,10.439555416570158,Double bond
297,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,9,296.51764937568566,10.439555416570158,Double bond
298,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,5,271.7336190364178,16.995783078492657,Double bond
299,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,8,313.0149875885584,17.745938947331428,Atom with lone pair
300,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,11,293.44704835477205,18.461514415375717,Atom with lone pair
301,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,6,283.53201861627423,23.633412416591824,Double bond
302,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,4,283.2640512473374,17.223848335507988,Double bond
303,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,3,267.6110177098292,12.460691598628241,Double bond
304,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,9,266.5773868863176,59.7384681546514,Atom with lone pair
305,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,5,265.2603090394101,15.773212963754212,Double bond
306,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,2,251.2938155726321,16.404632352248747,Double bond
307,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,1,242.03903354361597,24.8190143185605,Double bond
308,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,7,107.8561609981895,24.220398325395063,Double bond
309,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,10,92.5745876048971,40.523446935797764,Double bond
310,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,9,332.51750722839034,41.814467865888695,Atom with lone pair
311,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,2,313.1959839980501,14.084598726886611,Ester
312,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,12,312.4366028226426,11.887936347183938,Ester
313,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,8,253.03949746706363,46.883194135409504,Double bond neighbouratom with charge plus1
314,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,10,242.04641371292132,26.174160268810347,Atom with lone pair
315,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,3,237.5682870585159,17.480968277177844,Atom with lone pair
316,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,11,25.444181289247403,26.03636320154648,Double bond
317,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,1,5.464710070543091,25.88094959151341,Double bond
318,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,3,442.4587989264246,15.13004012156552,Pyridine like nitrogen
319,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,1,346.24814997540824,17.67238840728605,Double bond
320,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,5,345.4066072351699,23.0015141603454,Double bond
321,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,4,263.9737266638912,13.35248166071696,Double bond
322,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,6,246.08943527049735,8.34610776828556,Atom with lone pair
323,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,0,232.70686779361992,16.81261498106467,Double bond
324,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,2,185.50980045755347,24.949491681882158,Double bond
325,CCC(CC)O,26,{},26reac0,5,325.91426082745164,12.488544469975007,Atom with lone pair
326,CCC(C(C)[C:20](=[O:21])Cl)O[Si](C)(C)C(C)(C)C,26,"{20: 5, 21: 6}",26reac1,6,330.21667447140135,19.357567604645617,Atom with lone pair
327,CCC(C(C)[C:20](=[O:21])Cl)O[Si](C)(C)C(C)(C)C,26,"{20: 5, 21: 6}",26reac1,8,289.4622369072814,33.38947277364915,Silyl ether
328,CCC(C(C)[C:20](=[O:21])Cl)O[Si](C)(C)C(C)(C)C,26,"{20: 5, 21: 6}",26reac1,5,249.6962664282034,32.92980856527659,Double bond
329,CCC(C(C)[C:20](=[O:21])Cl)O[Si](C)(C)C(C)(C)C,26,"{20: 5, 21: 6}",26reac1,7,180.09198167445385,22.789460412862095,Atom with lone pair
330,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,6,499.5172114958077,7.133657345479717,Pyridine like nitrogen
331,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,1,418.6634533195292,12.343176126646975,Amine
332,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,4,395.521555360933,18.245326991982882,Double bond
333,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,8,395.521555360933,18.245326991982882,Double bond
334,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,5,277.64457735971445,17.21390185968217,Double bond
335,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,7,277.64457735971445,17.21390185968217,Double bond
336,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,3,251.05677354919882,31.706115532119853,Double bond
337,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,3,309.7667832981309,18.29763449563898,Ester
338,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,13,306.98818110816717,8.094718763741803,Anion with charge minus1
339,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,12,306.98818110816717,8.094718763741803,Atom with lone pair
340,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,6,276.0008094740279,13.179884763793375,Double bond
341,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,10,276.0008094740279,13.179884763793375,Double bond
342,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,8,262.41368818637153,9.230735731278012,Double bond
343,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,4,238.8779444213478,11.934987683707865,Atom with lone pair
344,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,7,227.07563123845785,8.614825230455654,Double bond
345,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,9,227.07563123845785,8.614825230455654,Double bond
346,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,5,192.3889121036529,14.317171696111116,Double bond
347,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,11,131.2603900844071,49.598997286783835,Atom with lone pair
348,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,2,100.2133982070242,27.720065286639258,Double bond
349,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,6,499.5172114958077,7.133657345479717,Pyridine like nitrogen
350,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,1,418.6634533195292,12.343176126646975,Amine
351,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,4,395.521555360933,18.245326991982882,Double bond
352,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,8,395.521555360933,18.245326991982882,Double bond
353,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,5,277.64457735971445,17.21390185968217,Double bond
354,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,7,277.64457735971445,17.21390185968217,Double bond
355,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,3,251.05677354919882,31.706115532119853,Double bond
356,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,4,245.5102091123974,35.34088866533976,Double bond
357,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,8,245.5102091123974,35.34088866533976,Double bond
358,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,6,242.8087028967769,22.265308483524226,Double bond
359,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,5,233.602712735796,20.315117811250786,Double bond
360,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,7,233.602712735796,20.315117811250786,Double bond
361,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,3,204.74363828824056,26.587675990532603,Double bond
362,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,3,470.7706583113211,9.075729960948646,Pyridine like nitrogen
363,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,1,296.411832020288,19.85022687619291,Double bond
364,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,5,296.411832020288,19.85022687619291,Double bond
365,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,2,273.0265694935534,16.056716481458032,Double bond
366,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,4,273.0265694935534,16.056716481458032,Double bond
367,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,0,250.39644040319374,27.03276272340475,Double bond
368,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,6,499.5172114958077,7.133657345479717,Pyridine like nitrogen
369,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,1,418.6634533195292,12.343176126646975,Amine
370,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,4,395.521555360933,18.245326991982882,Double bond
371,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,8,395.521555360933,18.245326991982882,Double bond
