name,success,total_energy_kjmol,basis_set,functional,solvent_model,solvent_name,multiplicity,charge,elec_sites,MAA_values,cm5,split
51453def994fa41fd5be52e868d34a7b,True,-3254066.635219232,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,80.88342898339033,"[ 0.63663 -0.48858 -0.58853 -0.04081  0.       0.20974  0.       0.
  0.       0.       0.      -0.15197 -0.15223 -0.18884  0.       0.
  0.       0.11758  0.1118   0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.      -0.16317  0.10283  0.09127 -0.16088  0.09688
  0.08859  0.12209  0.11383  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
514d45996ebe5fdcd480e71dd2e4c7c4,True,-3234800.526368082,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,46.48248019767925,"[ 0.25715 -0.75364 -0.1447  -0.12008  0.       0.56193  0.       0.
 -0.0405   0.11771  0.      -0.14266  0.11021  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.24176  0.25122  0.       0.       0.       0.
  0.       0.       0.       0.10871  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
514e33d6658e1f79e4ecdbabe49b4af3,True,-3962827.612405696,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,112.21340974420308,"[ 0.57214 -0.62767 -0.66694 -0.0872   0.       0.       0.       0.
  0.2062   0.45432  0.       0.17002 -0.04793  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.      -0.07722 -0.09595  0.       0.       0.       0.
  0.       0.       0.      -0.43479  0.14818  0.      -0.13621  0.11796
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
516b43baf78296a9db55339002f178fe,True,-3501709.0778093026,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,26,24.8929976397194,"[-0.11579  0.19284 -0.00898  0.11987  0.      -0.6601  -0.12032  0.
 -0.02391 -0.23934  0.       0.       0.       0.       0.       0.
  0.       0.57422  0.46158  0.      -0.09267  0.10251  0.       0.
  0.       0.      -0.23895  0.       0.       0.09646  0.09591  0.09319
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
516ed0b976e5b8d9654459c9726ad607,True,-4017856.767483764,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,135.7258344064467,"[ 0.55595 -0.62425 -0.43765 -0.18224  0.       0.       0.       0.
 -0.6377   0.47065  0.      -0.01076  0.1273   0.11551  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.58963  0.       0.       0.       0.       0.
  0.       0.       0.       0.06704 -0.096    0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
517a8a60044a0e39feed49755f4e4880,True,-3835645.148187427,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,-4.408154621720314,"[ 0.21007 -0.43851 -0.08409 -0.23063  0.      -0.24254  0.       0.
  0.25683  0.04673  0.       0.09345  0.09226  0.09222  0.       0.
  0.      -0.04052  0.       0.       0.       0.       0.       0.
  0.       0.      -0.11016  0.       0.      -0.60132  0.09638  0.0859
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
517e07789ea7c414a39d3ae63e95fff7,True,-3482334.3295161943,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,38.04207684984431,"[-0.03718  0.63022 -0.10125 -0.08528  0.      -0.50879 -0.61965  0.
  0.21     0.12132  0.      -0.08149  0.10986  0.       0.       0.
  0.       0.0435   0.       0.       0.       0.       0.       0.
  0.       0.      -0.69596 -0.09485  0.       0.       0.       0.
  0.       0.       0.       0.09939  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
517e25ab60ecfc4a02bc3e97ba4db0ab,True,-3965028.314321785,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,185.87361039267853,"[ 0.46918 -0.33926 -0.5478  -0.67025  0.       0.       0.       0.
  0.02001  0.01685  0.       0.1956   0.44946  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.10828  0.1091   0.10727  0.10959  0.11816  0.11504
  0.       0.       0.      -0.10776 -0.1175   0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
51affa23f4944969a33766cd7775b34e,True,-9954977.747402364,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,56.271707674488425,"[-0.09201 -0.09768 -0.08509  0.10366  0.       0.02676  0.10635  0.
 -0.11145  0.10329  0.       0.       0.       0.       0.       0.
  0.      -0.04784  0.2561   0.       0.       0.       0.       0.
  0.       0.       0.11636  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
51b36c6d6dee4d800da8728e22e6067c,True,-2564836.247539071,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,36.487736500334,"[-0.11881  0.16953 -0.1023   0.09392  0.      -0.64383 -0.02778  0.
 -0.02742  0.08534  0.       0.       0.       0.       0.       0.
  0.       0.07687  0.46177  0.      -0.05941 -0.09941  0.       0.
  0.       0.      -0.06822  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
51ba9c8be271e948001e7da56bc71dd5,True,-2403759.561650847,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,110.76101754140107,"[ 0.15756 -0.54481 -0.09877  0.09793  0.       0.15868  0.       0.
 -0.06428  0.10484  0.       0.       0.       0.       0.       0.
  0.      -0.01696  0.09726  0.       0.       0.       0.       0.
  0.       0.       0.10079  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
51c0f6a70316af57d7571be23f00e8fa,True,-4710525.603659968,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,-22.813221321441237,"[-0.62155  0.57061  0.       0.       0.      -0.66596 -0.12659  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.22538  0.45772  0.      -0.1139   0.11578  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
51e22b3370cf0c7d21bd864853209bdd,True,-2980107.023624096,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,22,24.16576052736491,"[-0.00217 -0.08321 -0.10598 -0.10424  0.      -0.16456 -0.16519  0.08949
 -0.01429  0.08736  0.      -0.08469  0.08828  0.       0.       0.
  0.       0.09077  0.09007  0.       0.09053  0.08989  0.       0.
  0.       0.       0.03209 -0.10209  0.       0.       0.       0.
  0.       0.       0.       0.08726  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
51ecfef1bd9eabd011a35cb024309b9d,True,-3894206.681747911,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,0,85.40632449788973,"[-0.4686   0.3332   0.       0.       0.      -0.08522  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.38006  0.25518  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
51edb8b8767aa269651692f5f7eb4124,True,-2894368.4855609736,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,85.375606153626,"[ 0.39955 -0.63033 -0.05431 -0.14802  0.       0.       0.       0.
  0.18869 -0.0886   0.       0.18713  0.13925  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.      -0.60496 -0.01479  0.       0.19339  0.13066  0.
  0.       0.       0.       0.64561  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
51f144e5ca1102a3a42b96bd570b07b2,True,-6573650.354413932,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,95.56863545440136,"[-0.04651  0.10123  0.23138 -0.05771  0.      -0.09268 -0.11416  0.
 -0.48453  0.16573  0.03139 -0.10314  0.12951  0.       0.       0.
  0.       0.       0.       0.       0.1148   0.12282  0.       0.
  0.       0.       0.85264  0.       0.      -0.47355 -0.04057  0.1349
 -0.22286  0.14083  0.13738  0.11838  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
51f4942efa8a1459f14a9b8d5071992a,True,-2077607.28238088,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,9.107633357401935,"[-1.6261e-01  2.6082e-01 -8.0000e-05  9.9040e-02  0.0000e+00 -5.2698e-01
 -4.3610e-02  0.0000e+00 -1.2321e-01 -2.4084e-01  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  9.9740e-02
  0.0000e+00  0.0000e+00 -2.2192e-01 -9.7490e-02  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  8.7710e-02  0.0000e+00  0.0000e+00  9.5390e-02
  9.3460e-02  9.0140e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00]",test
51fc3fdb5a6e311931da4e14cf392fa3,True,-4373283.800572962,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,-94.68338265269996,"[-0.60364  0.63559  0.       0.       0.      -0.46247 -0.17703  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.25564  0.       0.      -0.23388  0.12582  0.11855  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
520b3e82b3a11955c427008827a81c96,True,-9290500.938805703,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,97.29114692285656,"[ 0.16148 -0.42636  0.21475 -0.02494  0.       0.13686 -0.04957  0.
 -0.27562  0.24064  0.       0.23983 -0.07106  0.       0.       0.
  0.      -0.05353  0.13325  0.       0.13057  0.13053  0.12668  0.
  0.       0.       0.       0.       0.      -0.27408 -0.11966  0.
  0.       0.       0.      -0.59318  0.       0.       0.12368  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
5218c305bb2a7b3d0f59af74e703fb9f,True,-2204045.6233556923,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,70.54954163450748,"[-0.04833  0.51307 -0.03868  0.34842  0.      -0.71667 -0.58997  0.
 -0.11855  0.11921  0.      -0.46803  0.       0.       0.       0.
  0.       0.58874  0.       0.       0.25522  0.       0.       0.
  0.       0.       0.12449  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
522f7062783bfaa36415d4cc624ecd3f,True,-2279885.954105189,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,-41.85427327360958,"[ 0.16086 -0.46192  0.15087 -0.15653  0.       0.03555  0.32771  0.
 -0.60471  0.18115  0.      -0.01416  0.08939  0.       0.       0.
  0.      -0.15935  0.11282  0.11045  0.1059   0.       0.       0.
  0.       0.       0.       0.       0.      -0.91743 -0.07592  0.
  0.       0.       0.      -0.23721  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
5231406d3a8d16ae2ed6fffc300883eb,True,-5062081.488829603,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,142.06347519066185,"[-0.56357  0.48978  0.20237  0.       0.      -0.06279 -0.55552  0.
 -0.05875  0.11495  0.       0.       0.       0.       0.       0.
  0.      -0.02759  0.       0.       0.11439  0.       0.       0.
  0.       0.       0.28495 -0.10443  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
52407ab6c14562048d5e5bae18b46370,True,-3627220.547872309,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,39.19131049932912,"[-0.00421 -0.09874 -0.10077 -0.24194  0.      -0.09659  0.09062  0.
 -0.08235  0.08924  0.       0.09755  0.0943   0.09143  0.       0.
  0.      -0.03744  0.0913   0.       0.       0.       0.       0.
  0.       0.       0.09887  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
5246932bd4c68a0a5d23085fd6a965b3,True,-7157112.360305603,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,21,91.22876350954176,"[-0.09489  0.08222 -0.07387  0.11052  0.       0.12008 -0.01398  0.
 -0.0883   0.10595  0.       0.       0.       0.       0.       0.
  0.      -0.44297  0.       0.       0.20292 -0.06831  0.       0.
  0.       0.       0.10421  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
524c9b7f2385b7865e96916309bb8995,True,-3030282.309488845,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,21,74.19066313561052,"[-0.10014  0.15557 -0.06861  0.10198  0.      -0.55066  0.09381  0.
 -0.04502  0.09719  0.       0.       0.       0.       0.       0.
  0.       0.1644   0.       0.       0.       0.       0.       0.
  0.       0.       0.17191  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
525bb7d09fb61649342bbc7e10f99a00,True,-2375404.9460384734,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,22.52251813840121,"[-0.14421  0.2231  -0.10987  0.10852  0.      -0.76183  0.24212  0.
 -0.03127  0.09695  0.       0.       0.       0.       0.       0.
  0.       0.57122  0.       0.      -0.74512 -0.13069  0.       0.
  0.       0.       0.05033  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
526919f89258f8b6c2a70632a46c77a8,True,-5456176.54946493,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,22,179.2151073133573,"[-0.05901 -0.03456 -0.08918  0.12209  0.       0.57606 -0.03709  0.
  0.11105  0.12941  0.       0.       0.       0.       0.       0.
  0.      -0.64119 -0.70075  0.       0.04772  0.15057  0.       0.
  0.       0.      -0.04256  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
52767aa660c99e4c40a85a5bf1b57b3b,True,-3772684.401143994,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,137.28548614308238,"[-0.09311 -0.00492 -0.00116  0.09543  0.      -0.00283 -0.00844  0.
 -0.08945 -0.24173  0.       0.       0.       0.       0.       0.
  0.       0.46462 -0.06123  0.      -0.15234 -0.09184  0.       0.
  0.       0.       0.09859  0.       0.       0.1008   0.10036  0.09337
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
5279777bcc67e26e0639916252662876,True,-3969027.782900304,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,26.178573480341583,"[-0.0945  -0.01393 -0.08118  0.09399  0.       0.04095 -0.08709  0.
 -0.08711  0.09339  0.       0.       0.       0.       0.       0.
  0.      -0.47298  0.1491   0.11652 -0.08262  0.10314  0.       0.
  0.       0.       0.09379  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
5279ce1f3e488648a04dbbbecd832b30,True,-5118233.563068857,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,59.26477712579072,"[-0.12285  0.02063 -0.07727  0.10322  0.      -0.112   -0.12857  0.
 -0.12367  0.10031  0.       0.       0.       0.       0.       0.
  0.       0.49748  0.30028  0.       0.26999  0.11222  0.       0.
  0.       0.       0.11118  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
5283498b75c97e6e6bc4e6a7683d49e5,True,-2561001.47150978,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,51.02738002408296,"[-0.08664 -0.07882 -0.08952  0.09248  0.      -0.01355  0.09818  0.
 -0.08348  0.09354  0.       0.       0.       0.       0.       0.
  0.       0.39102 -0.09445  0.       0.       0.       0.       0.
  0.       0.       0.09536  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
5289556347315eafbc9217ee931390d3,True,-2523812.0783261657,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,62.58542752824724,"[-0.0957  -0.0058  -0.09136  0.09279  0.      -0.14836 -0.10571  0.
 -0.00796  0.09275  0.       0.       0.       0.       0.       0.
  0.      -0.14379  0.09053  0.08814 -0.00208  0.0909   0.       0.
  0.       0.      -0.09338  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
5291add402587badd33121ccf1182f14,True,-4657721.551260415,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,181.95665391348305,"[-0.0626  -0.03275 -0.06948  0.12363  0.       0.69656 -0.05356  0.
 -0.07437  0.11944  0.       0.       0.       0.       0.       0.
  0.      -0.27579 -0.27637 -0.27883 -0.0069   0.13656  0.       0.
  0.       0.       0.11635  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
52ab65f5d7367d20a9bce830aec79989,True,-3866510.429920874,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,29,32.32568176230416,"[-0.02208  0.39429 -0.0009  -0.06733  0.      -0.40054 -0.58634  0.
 -0.07468 -0.12337  0.      -0.00376  0.11723  0.       0.       0.
  0.       0.10688  0.13428  0.       0.15827  0.       0.       0.
  0.       0.      -0.15966 -0.16473  0.10277  0.2614   0.12219  0.
  0.       0.       0.      -0.03672  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
52b09d6fbe0f01ed54f14906b116b973,True,-2823227.5565910954,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,211.9465534640476,"[-0.04647  0.40201  0.16923 -0.12676  0.      -0.5675   0.16641  0.
 -0.56154  0.40121  0.      -0.13946  0.10369  0.09869  0.       0.
  0.       0.       0.       0.      -0.56214 -0.04132  0.       0.
  0.       0.       0.02555  0.0216   0.      -0.56672  0.       0.
  0.       0.       0.      -0.15602  0.09177  0.08564  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
52ba2c8642c0bfb7890a93058ce51a1a,True,-4315704.283254591,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,70.38791588507593,"[-0.03039  0.09499  0.05524 -0.08346  0.      -0.13208 -0.10118  0.
 -0.69944  0.13597  0.1165  -0.08844  0.10361  0.       0.       0.
  0.       0.       0.       0.      -0.08227  0.10576  0.       0.
  0.       0.       0.56455  0.45847  0.       0.       0.       0.
  0.       0.       0.       0.10102  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
52c003b660fc17fbab7e376a98fe3e5a,True,-2965019.074034941,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,136.13522854773328,"[ 0.0341  -0.06413 -0.05897 -0.24138  0.       0.40993  0.22421  0.
  0.24674  0.02047  0.       0.10694  0.10689  0.09811  0.       0.
  0.      -0.22936 -0.57083  0.      -0.40721 -0.2386   0.       0.
  0.       0.      -0.24272  0.       0.      -0.08692 -0.08983  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
52d4711528e78c35ab23358264ba1aa5,True,-9899045.47906406,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,81.3592482637614,"[-0.00461 -0.08193 -0.07577  0.33519  0.      -0.00379  0.10792  0.
 -0.07811  0.10779  0.      -0.46917  0.       0.       0.       0.
  0.      -0.06488 -0.07818  0.       0.       0.       0.       0.
  0.       0.       0.10446  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
52fb47021b441769e4e1766c0a74f4c8,True,-1464624.8793857717,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,0,-116.97680889163166,"[-0.61733  0.63314  0.       0.       0.      -0.73057 -0.11782  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.59699  0.       0.      -0.05133  0.03415  0.11663  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
52fda16be22968488d36305f24a9a3db,True,-2161845.0482528536,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,-47.88067684043199,"[-0.16879  0.42484  0.2793   0.13386  0.      -0.33348 -0.65525  0.
 -0.29032 -0.2486   0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.57269  0.46102  0.       0.
  0.       0.       0.       0.       0.       0.11966  0.11942  0.11322
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
530ce43c7722f1d471b2e489a5e1691e,True,-5375023.094602845,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,83.75688067823648,"[-0.10389  0.08967 -0.08423  0.1095   0.      -0.12074  0.07203  0.
 -0.07724  0.10574  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.118   -0.01979  0.       0.
  0.       0.       0.11761  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
5310976859cc352e50c0216e878b3d03,True,-10424096.957105204,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,94.72894820012152,"[-0.07386  0.02034 -0.08264  0.09437  0.       0.15673 -0.07007  0.
 -0.07779  0.10044  0.       0.       0.       0.       0.       0.
  0.      -0.5065   0.02806  0.01579 -0.08312  0.09995  0.       0.
  0.       0.       0.10062  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
534cf3984b6408640605f46238cd77e4,True,-2401854.590502977,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,18.19155451515689,"[-0.01488 -0.14661 -0.09685 -0.09723  0.      -0.11559  0.0898   0.08966
 -0.09995  0.08826  0.      -0.09994  0.0879   0.       0.       0.
  0.      -0.0726   0.09377  0.09362  0.       0.       0.       0.
  0.       0.      -0.00761  0.08812  0.       0.       0.       0.
  0.       0.       0.       0.08812  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
53584a71ab4dc467432c1fdce7594a4d,True,-9747489.7668936,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,93.6052869092673,"[ 0.53792 -0.44565 -0.4844   0.02893  0.       0.       0.       0.
  0.       0.       0.       0.34907 -0.02656  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.      -0.66984 -0.06749  0.       0.06426  0.18511
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
5378de13de36d9cec5713f88667e5cdf,True,-3152983.228523704,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,124.3170413011685,"[-0.05896 -0.03969 -0.08132  0.11767  0.       0.57963  0.18117  0.
 -0.06889  0.11115  0.       0.       0.       0.       0.       0.
  0.      -0.62723 -0.65092  0.      -0.1885  -0.09231  0.       0.
  0.       0.       0.11373  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
53b0e7206c3137a02476115b14bbcc5a,True,-3471596.3225770947,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,36.36530157923698,"[ 0.19309 -0.7489  -0.12569 -0.12632  0.       0.08494  0.43019  0.
 -0.08822  0.0956   0.      -0.08859  0.09759  0.       0.       0.
  0.       0.56704 -0.15809  0.12596  0.       0.       0.       0.
  0.       0.      -0.02261  0.08686  0.       0.       0.       0.
  0.       0.       0.       0.08538  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
53d5ff2fd48364ed87ac6b28ad6ac4b5,True,-5823583.756217146,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,86.27478722855449,"[ 0.01223 -0.0423  -0.08368 -0.09078  0.       0.19072  0.00897  0.
 -0.05941  0.09595  0.      -0.07996  0.0998   0.       0.       0.
  0.      -0.01976 -0.26227  0.      -0.01062  0.13003  0.       0.
  0.       0.      -0.04371  0.10926  0.       0.       0.       0.
  0.       0.       0.       0.10244  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
