name,smiles,nuc_sites,nuc_prod_smis,nuc_names,MCA_values,MCA_calc_logs,nuc_prod_name,split
000c3894233c26a3b015883c14603312,Cc1sc(C)c2c(=O)n3cc(C#N)ccc3nc12,9,Cc1sc(C)c2c(=O)n3c(nc12)C=C[C+](C#N)C3C,double_bond,310.3272326975129,"[[None, '000c3894233c26a3b015883c14603312/reac01/conf19/gfn1/000c3894233c26a3b015883c14603312_reac01_conf19_gfn1_opt.sdf'], [None, '000c3894233c26a3b015883c14603312/reac01prodN06/conf15/gfn1/000c3894233c26a3b015883c14603312_reac01prodN06_conf15_gfn1_opt.sdf']]",000c3894233c26a3b015883c14603312_nuc_9,train
000e06ec69579daf09db08af311e51f7,O=c1oc2ccc(O)cc2c2c1[nH]c1cccc(-c3ccc(O)cc3)c12,25,CC12C(=CC=C[C+]1c1ccc(O)cc1)Nc1c2c2cc(O)ccc2oc1=O,double_bond,305.87305667437613,"[[None, '000e06ec69579daf09db08af311e51f7/reac01/conf16/gfn1/000e06ec69579daf09db08af311e51f7_reac01_conf16_gfn1_opt.sdf'], [None, '000e06ec69579daf09db08af311e51f7/reac01prodN23/conf13/gfn1/000e06ec69579daf09db08af311e51f7_reac01prodN23_conf13_gfn1_opt.sdf']]",000e06ec69579daf09db08af311e51f7_nuc_25,train
001928ff712c3ea43419cf7e149cf37f,CC/C(=N\NC(=O)CNC(=O)/C=C/c1ccco1)c1ccccc1,13,CC/C(=N\NC(=O)CNC(=O)/C=C/C1(C)[CH+]C=CO1)c1ccccc1,double_bond,328.52069965424016,"[[None, '001928ff712c3ea43419cf7e149cf37f/reac01/conf15/gfn1/001928ff712c3ea43419cf7e149cf37f_reac01_conf15_gfn1_opt.sdf'], [None, '001928ff712c3ea43419cf7e149cf37f/reac01prodN09/conf09/gfn1/001928ff712c3ea43419cf7e149cf37f_reac01prodN09_conf09_gfn1_opt.sdf']]",001928ff712c3ea43419cf7e149cf37f_nuc_13,train
002f81965f7444fc81ae0acfebc3151f,CC(C)CCNc1ccc(C(=O)c2ccccc2)c2c1OCC(C(C)(C)C)N2,18,CC(C)CCNC1=CC=C(C(=O)c2ccccc2)C2(C)NC(C(C)(C)C)CO[C+]12,double_bond,297.81905513396487,"[[None, '002f81965f7444fc81ae0acfebc3151f/reac01/conf16/gfn1/002f81965f7444fc81ae0acfebc3151f_reac01_conf16_gfn1_opt.sdf'], [None, '002f81965f7444fc81ae0acfebc3151f/reac01prodN14/conf09/gfn1/002f81965f7444fc81ae0acfebc3151f_reac01prodN14_conf09_gfn1_opt.sdf']]",002f81965f7444fc81ae0acfebc3151f_nuc_18,train
003b38175a41b5c511927d10a2a80a08,Cc1cccc(C)c1-c1cccc(CCc2ccc(CCC(=O)O)cc2)c1,18,Cc1cccc(C)c1-c1cccc(CCC2=C[CH+]C(C)(CCC(=O)O)C=C2)c1,double_bond,309.6368361236528,"[[None, '003b38175a41b5c511927d10a2a80a08/reac01/conf15/gfn1/003b38175a41b5c511927d10a2a80a08_reac01_conf15_gfn1_opt.sdf'], [None, '003b38175a41b5c511927d10a2a80a08/reac01prodN14/conf19/gfn1/003b38175a41b5c511927d10a2a80a08_reac01prodN14_conf19_gfn1_opt.sdf']]",003b38175a41b5c511927d10a2a80a08_nuc_18,train
0043f6d39d789b9227240b21a3f21c71,C#CC(C)ON=C1CC2CCC(C1)N2C,6,C#CC(C)O[N+]C1(C)CC2CCC(C1)N2C,double_bond,258.224990967894,"[[None, '0043f6d39d789b9227240b21a3f21c71/reac01/conf07/gfn1/0043f6d39d789b9227240b21a3f21c71_reac01_conf07_gfn1_opt.sdf'], [None, '0043f6d39d789b9227240b21a3f21c71/reac01prodN02/conf12/gfn1/0043f6d39d789b9227240b21a3f21c71_reac01prodN02_conf12_gfn1_opt.sdf']]",0043f6d39d789b9227240b21a3f21c71_nuc_6,train
0048fd55bf6fe2f48e0991a9e1aa8991,COc1cc(N(C)c2ccc3[nH]ccc3c2)cc(OC)c1OC,12,COc1cc(N(C)c2ccc3c(c2)[CH+]C(C)N3)cc(OC)c1OC,double_bond,398.3198840296827,"[[None, '0048fd55bf6fe2f48e0991a9e1aa8991/reac01/conf15/gfn1/0048fd55bf6fe2f48e0991a9e1aa8991_reac01_conf15_gfn1_opt.sdf'], [None, '0048fd55bf6fe2f48e0991a9e1aa8991/reac01prodN12/conf05/gfn1/0048fd55bf6fe2f48e0991a9e1aa8991_reac01prodN12_conf05_gfn1_opt.sdf']]",0048fd55bf6fe2f48e0991a9e1aa8991_nuc_12,val
00579a1b36a303861e83c4e2b3382365,COc1cccc(-c2cc(N[C@@H]3CCCc4ccccc43)nc(C)n2)c1F,6,COC1=CC=CC(C)(c2cc(N[C@@H]3CCCc4ccccc43)nc(C)n2)[C+]1F,double_bond,259.9667435367592,"[[None, '00579a1b36a303861e83c4e2b3382365/reac01/conf17/gfn1/00579a1b36a303861e83c4e2b3382365_reac01_conf17_gfn1_opt.sdf'], [None, '00579a1b36a303861e83c4e2b3382365/reac01prodN09/conf06/gfn1/00579a1b36a303861e83c4e2b3382365_reac01prodN09_conf06_gfn1_opt.sdf']]",00579a1b36a303861e83c4e2b3382365_nuc_6,train
007334e4fd427660f5fc9b5d1646e55b,Cn1c(Nc2ccc(C(=O)NCCCCCCC(=O)NO)cc2)nc2ccccc21,24,CN1C2=CC=C[CH+]C2(C)N=C1Nc1ccc(C(=O)NCCCCCCC(=O)NO)cc1,double_bond,296.0300692850724,"[[None, '007334e4fd427660f5fc9b5d1646e55b/reac01/conf01/gfn1/007334e4fd427660f5fc9b5d1646e55b_reac01_conf01_gfn1_opt.sdf'], [None, '007334e4fd427660f5fc9b5d1646e55b/reac01prodN13/conf15/gfn1/007334e4fd427660f5fc9b5d1646e55b_reac01prodN13_conf15_gfn1_opt.sdf']]",007334e4fd427660f5fc9b5d1646e55b_nuc_24,train
008257fe33f86aa815834cd38b04be6d,COc1cc(C[C@@]2(C)[C@@H]3CCC[C@H](CO)[C@@]3(C)CC[C@@H]2C)c(Cl)c(OC)c1,22,COc1cc(C[C@@]2(C)[C@@H]3CCC[C@H](CO)[C@@]3(C)CC[C@@H]2C)c([Cl+]C)c(OC)c1,atom_with_lone_pair,226.85588570591065,"[[None, '008257fe33f86aa815834cd38b04be6d/reac01/conf14/gfn1/008257fe33f86aa815834cd38b04be6d_reac01_conf14_gfn1_opt.sdf'], [None, '008257fe33f86aa815834cd38b04be6d/reac01prodN10/conf04/gfn1/008257fe33f86aa815834cd38b04be6d_reac01prodN10_conf04_gfn1_opt.sdf']]",008257fe33f86aa815834cd38b04be6d_nuc_22,train
0086cdf41cd436b8a5c76f88eacf897f,O=C1C(Cl)=C(N2CCN(c3ccc(Cl)c(Cl)c3)CC2)C(=O)N1c1ccc(Cl)c(Cl)c1,13,C[Cl+]c1ccc(N2CCN(C3=C(Cl)C(=O)N(c4ccc(Cl)c(Cl)c4)C3=O)CC2)cc1Cl,atom_with_lone_pair,214.0575310923159,"[[None, '0086cdf41cd436b8a5c76f88eacf897f/reac01/conf02/gfn1/0086cdf41cd436b8a5c76f88eacf897f_reac01_conf02_gfn1_opt.sdf'], [None, '0086cdf41cd436b8a5c76f88eacf897f/reac01prodN21/conf02/gfn1/0086cdf41cd436b8a5c76f88eacf897f_reac01prodN21_conf02_gfn1_opt.sdf']]",0086cdf41cd436b8a5c76f88eacf897f_nuc_13,train
00927dac31fc9c9fa11912cf54c30b78,CC(C)CC[C@H](N)c1nc2cc(C(C)(C)C)ccc2[nH]1,19,CC(C)CC[C@H](N)C1=Nc2cc(C(C)(C)C)ccc2[NH+]1C,Amine,324.7929063490592,"[[None, '00927dac31fc9c9fa11912cf54c30b78/reac01/conf03/gfn1/00927dac31fc9c9fa11912cf54c30b78_reac01_conf03_gfn1_opt.sdf'], [None, '00927dac31fc9c9fa11912cf54c30b78/reac01prodN02/conf12/gfn1/00927dac31fc9c9fa11912cf54c30b78_reac01prodN02_conf12_gfn1_opt.sdf']]",00927dac31fc9c9fa11912cf54c30b78_nuc_19,train
00938742481fdc149e27acded9c98368,COC(=O)c1ccccc1SC(CC(=O)c1ccccc1)c1ccc(F)cc1,7,COC(=O)C1=C[CH+]C(C)C=C1SC(CC(=O)c1ccccc1)c1ccc(F)cc1,double_bond,267.0184872169048,"[[None, '00938742481fdc149e27acded9c98368/reac01/conf18/gfn1/00938742481fdc149e27acded9c98368_reac01_conf18_gfn1_opt.sdf'], [None, '00938742481fdc149e27acded9c98368/reac01prodN07/conf15/gfn1/00938742481fdc149e27acded9c98368_reac01prodN07_conf15_gfn1_opt.sdf']]",00938742481fdc149e27acded9c98368_nuc_7,train
009901662c1a9ada86aea89d40e6ea46,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,0,C[F+]c1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,atom_with_lone_pair,129.35276405932382,"[[None, '009901662c1a9ada86aea89d40e6ea46/reac01/conf03/gfn1/009901662c1a9ada86aea89d40e6ea46_reac01_conf03_gfn1_opt.sdf'], [None, '009901662c1a9ada86aea89d40e6ea46/reac01prodN20/conf12/gfn1/009901662c1a9ada86aea89d40e6ea46_reac01prodN20_conf12_gfn1_opt.sdf']]",009901662c1a9ada86aea89d40e6ea46_nuc_0,train
009f59f21a61dbdc560887fd489db1cd,Cn1c(SCC(=O)c2ccc3c(c2)OCO3)nnc1C1COc2ccccc2O1,9,CC1C=C(C(=O)CSc2nnc(C3COc4ccccc4O3)n2C)C=C2OCO[C+]21,double_bond,312.343207936734,"[[None, '009f59f21a61dbdc560887fd489db1cd/reac01/conf17/gfn1/009f59f21a61dbdc560887fd489db1cd_reac01_conf17_gfn1_opt.sdf'], [None, '009f59f21a61dbdc560887fd489db1cd/reac01prodN11/conf19/gfn1/009f59f21a61dbdc560887fd489db1cd_reac01prodN11_conf19_gfn1_opt.sdf']]",009f59f21a61dbdc560887fd489db1cd_nuc_9,train
00a357fc4e4bd8d15834f60eee6974d0,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1cc(-c3cccnc3)cn12,17,C[Cl+]c1cccc(Nc2nc3cc(C(=O)O)ccc3n3cc(-c4cccnc4)cc23)c1,atom_with_lone_pair,203.308702416718,"[[None, '00a357fc4e4bd8d15834f60eee6974d0/reac01/conf05/gfn1/00a357fc4e4bd8d15834f60eee6974d0_reac01_conf05_gfn1_opt.sdf'], [None, '00a357fc4e4bd8d15834f60eee6974d0/reac01prodN30/conf14/gfn1/00a357fc4e4bd8d15834f60eee6974d0_reac01prodN30_conf14_gfn1_opt.sdf']]",00a357fc4e4bd8d15834f60eee6974d0_nuc_17,train
00b5bdd3bbfe9cf1f8a6da373b628f6a,O=C(c1cc2cc(F)ccc2[nH]1)N1CCC(Cc2ccccc2)CC1,0,C[O+]=C(c1cc2cc(F)ccc2[nH]1)N1CCC(Cc2ccccc2)CC1,atom_with_lone_pair,365.8310528406873,"[[None, '00b5bdd3bbfe9cf1f8a6da373b628f6a/reac01/conf18/gfn1/00b5bdd3bbfe9cf1f8a6da373b628f6a_reac01_conf18_gfn1_opt.sdf'], [None, '00b5bdd3bbfe9cf1f8a6da373b628f6a/reac01prodN15/conf08/gfn1/00b5bdd3bbfe9cf1f8a6da373b628f6a_reac01prodN15_conf08_gfn1_opt.sdf']]",00b5bdd3bbfe9cf1f8a6da373b628f6a_nuc_0,val
00d142ef8ff65518342e60266b6bcccd,COC(=O)CN(C(=O)c1ccoc1)c1cccc(F)c1,18,COC(=O)CN(C(=O)c1ccoc1)c1cccc([F+]C)c1,atom_with_lone_pair,128.9209395777434,"[[None, '00d142ef8ff65518342e60266b6bcccd/reac01/conf18/gfn1/00d142ef8ff65518342e60266b6bcccd_reac01_conf18_gfn1_opt.sdf'], [None, '00d142ef8ff65518342e60266b6bcccd/reac01prodN18/conf14/gfn1/00d142ef8ff65518342e60266b6bcccd_reac01prodN18_conf14_gfn1_opt.sdf']]",00d142ef8ff65518342e60266b6bcccd_nuc_18,train
00d7a6e64105b2a03ca77b860042613b,COCCS(=O)(=O)N1CCN(c2cc(-c3ncc(C)cc3C)ccn2)CC1,10,COCCS(=O)(=O)N1CC[N+](C)(c2cc(-c3ncc(C)cc3C)ccn2)CC1,Amine,426.5896142339334,"[[None, '00d7a6e64105b2a03ca77b860042613b/reac01/conf12/gfn1/00d7a6e64105b2a03ca77b860042613b_reac01_conf12_gfn1_opt.sdf'], [None, '00d7a6e64105b2a03ca77b860042613b/reac01prodN05/conf18/gfn1/00d7a6e64105b2a03ca77b860042613b_reac01prodN05_conf18_gfn1_opt.sdf']]",00d7a6e64105b2a03ca77b860042613b_nuc_10,train
00e5ef222712e93368b7ed4c91dae6f0,COc1ccc(-c2nc(CNC(=S)SC)cc3c4ccccc4n(C)c23)cc1,1,CSC(=S)NCc1cc2c3ccccc3n(C)c2c(-c2ccc([O+](C)C)cc2)n1,Ether,288.7355793453753,"[[None, '00e5ef222712e93368b7ed4c91dae6f0/reac01/conf09/gfn1/00e5ef222712e93368b7ed4c91dae6f0_reac01_conf09_gfn1_opt.sdf'], [None, '00e5ef222712e93368b7ed4c91dae6f0/reac01prodN01/conf19/gfn1/00e5ef222712e93368b7ed4c91dae6f0_reac01prodN01_conf19_gfn1_opt.sdf']]",00e5ef222712e93368b7ed4c91dae6f0_nuc_1,train
00f8989d06467c5ad02aca74a67ffc82,Cc1oc(-c2ccc(Cl)cc2)nc1C[S+]([O-])CC(=O)NCc1ccccn1,24,Cc1oc(-c2ccc(Cl)cc2)nc1C[S+]([O-])CC(=O)NCC1=C[CH+]C(C)C=N1,double_bond,292.56103481538594,"[[None, '00f8989d06467c5ad02aca74a67ffc82/reac01/conf11/gfn1/00f8989d06467c5ad02aca74a67ffc82_reac01_conf11_gfn1_opt.sdf'], [None, '00f8989d06467c5ad02aca74a67ffc82/reac01prodN17/conf16/gfn1/00f8989d06467c5ad02aca74a67ffc82_reac01prodN17_conf16_gfn1_opt.sdf']]",00f8989d06467c5ad02aca74a67ffc82_nuc_24,train
0110aba39309c01c4223ddbaab685127,O=C(CCN1C(=O)C2C3CCC(C3)C2C1=O)Nc1ccccc1Cl,18,CC1C=CC=C(Cl)[C+]1NC(=O)CCN1C(=O)C2C3CCC(C3)C2C1=O,double_bond,315.6124326190911,"[[None, '0110aba39309c01c4223ddbaab685127/reac01/conf02/gfn1/0110aba39309c01c4223ddbaab685127_reac01_conf02_gfn1_opt.sdf'], [None, '0110aba39309c01c4223ddbaab685127/reac01prodN05/conf09/gfn1/0110aba39309c01c4223ddbaab685127_reac01prodN05_conf09_gfn1_opt.sdf']]",0110aba39309c01c4223ddbaab685127_nuc_18,train
0114b273674f9703a00d9e7235d95085,CCN1CCC[C@H]1CNC(=O)c1c(O)c(C)cc(Br)c1OC,19,CCN1CCC[C@H]1CNC(=O)C1=C(O)C(C)=C[C+](Br)C1(C)OC,double_bond,301.38837659172714,"[[None, '0114b273674f9703a00d9e7235d95085/reac01/conf02/gfn1/0114b273674f9703a00d9e7235d95085_reac01_conf02_gfn1_opt.sdf'], [None, '0114b273674f9703a00d9e7235d95085/reac01prodN11/conf03/gfn1/0114b273674f9703a00d9e7235d95085_reac01prodN11_conf03_gfn1_opt.sdf']]",0114b273674f9703a00d9e7235d95085_nuc_19,train
0116016199e42db93795ef4a87cfeff6,Cc1ccccc1C(=O)NC[C@@H]1CCCN2CCCC[C@H]12,1,CC1(C)[CH+]C=CC=C1C(=O)NC[C@@H]1CCCN2CCCC[C@H]12,double_bond,277.9849339132197,"[[None, '0116016199e42db93795ef4a87cfeff6/reac01/conf02/gfn1/0116016199e42db93795ef4a87cfeff6_reac01_conf02_gfn1_opt.sdf'], [None, '0116016199e42db93795ef4a87cfeff6/reac01prodN03/conf09/gfn1/0116016199e42db93795ef4a87cfeff6_reac01prodN03_conf09_gfn1_opt.sdf']]",0116016199e42db93795ef4a87cfeff6_nuc_1,train
0119069efb4ef44611e58ddaa56aa2ff,CCc1ncnc(-c2ccc(N(C)C)nc2)c1C#Cc1ccc(N)nc1,25,CCc1ncnc(-c2ccc(N(C)C)nc2)c1C#CC1=CC=C(N)[N+]C1C,double_bond,312.43084909254685,"[[None, '0119069efb4ef44611e58ddaa56aa2ff/reac01/conf07/gfn1/0119069efb4ef44611e58ddaa56aa2ff_reac01_conf07_gfn1_opt.sdf'], [None, '0119069efb4ef44611e58ddaa56aa2ff/reac01prodN20/conf13/gfn1/0119069efb4ef44611e58ddaa56aa2ff_reac01prodN20_conf13_gfn1_opt.sdf']]",0119069efb4ef44611e58ddaa56aa2ff_nuc_25,train
012cab5e92272d5d87aec0113ba60083,CCOc1ccc(S(=O)(=O)n2ccnc2)c2ccccc12,4,CCO[C+]1c2ccccc2C(S(=O)(=O)n2ccnc2)=CC1C,double_bond,338.7541727158241,"[[None, '012cab5e92272d5d87aec0113ba60083/reac01/conf04/gfn1/012cab5e92272d5d87aec0113ba60083_reac01_conf04_gfn1_opt.sdf'], [None, '012cab5e92272d5d87aec0113ba60083/reac01prodN05/conf12/gfn1/012cab5e92272d5d87aec0113ba60083_reac01prodN05_conf12_gfn1_opt.sdf']]",012cab5e92272d5d87aec0113ba60083_nuc_4,train
01374e5ce8ec5c6ebbea1a2bc57d5715,C/C(=C\Cc1ccc(F)cc1)CCCCCC/C(C)=C/Cc1ccc(F)cc1,2,C/C(=C\Cc1ccc(F)cc1)CCCCCC[C+](C)C(C)Cc1ccc(F)cc1,double_bond,397.3661289648153,"[[None, '01374e5ce8ec5c6ebbea1a2bc57d5715/reac01/conf16/gfn1/01374e5ce8ec5c6ebbea1a2bc57d5715_reac01_conf16_gfn1_opt.sdf'], [None, '01374e5ce8ec5c6ebbea1a2bc57d5715/reac01prodN02/conf09/gfn1/01374e5ce8ec5c6ebbea1a2bc57d5715_reac01prodN02_conf09_gfn1_opt.sdf']]",01374e5ce8ec5c6ebbea1a2bc57d5715_nuc_2,train
01438f2f4660e827cca9e177c3482037,Cn1c([N+](=O)[O-])cnc1C1CC1,8,CN1C([N+](=O)[O-])=C[N+]C1(C)C1CC1,double_bond,291.02422476769425,"[[None, '01438f2f4660e827cca9e177c3482037/reac01/conf14/gfn1/01438f2f4660e827cca9e177c3482037_reac01_conf14_gfn1_opt.sdf'], [None, '01438f2f4660e827cca9e177c3482037/reac01prodN06/conf07/gfn1/01438f2f4660e827cca9e177c3482037_reac01prodN06_conf07_gfn1_opt.sdf']]",01438f2f4660e827cca9e177c3482037_nuc_8,train
0143c74df759962ced63fa8c805754f1,O=C(/C=C/c1ccccc1)n1ccc2cc(I)ccc21,5,CC1C=CC=C[C+]1/C=C/C(=O)n1ccc2cc(I)ccc21,double_bond,300.889498766046,"[[None, '0143c74df759962ced63fa8c805754f1/reac01/conf08/gfn1/0143c74df759962ced63fa8c805754f1_reac01_conf08_gfn1_opt.sdf'], [None, '0143c74df759962ced63fa8c805754f1/reac01prodN05/conf13/gfn1/0143c74df759962ced63fa8c805754f1_reac01prodN05_conf13_gfn1_opt.sdf']]",0143c74df759962ced63fa8c805754f1_nuc_5,train
0149c9fab1ed6877a55b6e874977a492,CN(c1ccc(C(N)=O)cc1)c1ccc(C(N)=O)cc1,5,CN(C1=C[CH+]C(C)(C(N)=O)C=C1)c1ccc(C(N)=O)cc1,double_bond,379.8732035527937,"[[None, '0149c9fab1ed6877a55b6e874977a492/reac01/conf08/gfn1/0149c9fab1ed6877a55b6e874977a492_reac01_conf08_gfn1_opt.sdf'], [None, '0149c9fab1ed6877a55b6e874977a492/reac01prodN06/conf13/gfn1/0149c9fab1ed6877a55b6e874977a492_reac01prodN06_conf13_gfn1_opt.sdf']]",0149c9fab1ed6877a55b6e874977a492_nuc_5,test
0157288c0e6c3fd227c6cd26f1de52fb,Cc1ccc(OCCn2c(SCCO)nc3c(N)ncnc32)cc1,21,Cc1ccc(OCCN2C(SCCO)=NC3=C(N)N=C[N+]C32C)cc1,double_bond,289.80102536221966,"[[None, '0157288c0e6c3fd227c6cd26f1de52fb/reac01/conf01/gfn1/0157288c0e6c3fd227c6cd26f1de52fb_reac01_conf01_gfn1_opt.sdf'], [None, '0157288c0e6c3fd227c6cd26f1de52fb/reac01prodN15/conf01/gfn1/0157288c0e6c3fd227c6cd26f1de52fb_reac01prodN15_conf01_gfn1_opt.sdf']]",0157288c0e6c3fd227c6cd26f1de52fb_nuc_21,train
015ad1a717ca227813e5de39146eb779,Cc1ccccc1-c1nnc(SCC(=O)N2CCCC2)o1,5,CC1=CC=CC(C)[C+]1c1nnc(SCC(=O)N2CCCC2)o1,double_bond,300.07006115978584,"[[None, '015ad1a717ca227813e5de39146eb779/reac01/conf05/gfn1/015ad1a717ca227813e5de39146eb779_reac01_conf05_gfn1_opt.sdf'], [None, '015ad1a717ca227813e5de39146eb779/reac01prodN07/conf03/gfn1/015ad1a717ca227813e5de39146eb779_reac01prodN07_conf03_gfn1_opt.sdf']]",015ad1a717ca227813e5de39146eb779_nuc_5,test
015b158437b0bb2965227f5676ebec1e,COc1ccc(/C=C(\C#N)C(=O)NCc2cccs2)cc1OC,2,COC1=CC(/C=C(\C#N)C(=O)NCc2cccs2)=C[CH+]C1(C)OC,double_bond,279.7329351082444,"[[None, '015b158437b0bb2965227f5676ebec1e/reac01/conf03/gfn1/015b158437b0bb2965227f5676ebec1e_reac01_conf03_gfn1_opt.sdf'], [None, '015b158437b0bb2965227f5676ebec1e/reac01prodN04/conf19/gfn1/015b158437b0bb2965227f5676ebec1e_reac01prodN04_conf19_gfn1_opt.sdf']]",015b158437b0bb2965227f5676ebec1e_nuc_2,train
015deaf5d8c2bf665f3f78caa0f5facf,CC(C)c1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1,12,CC(C)c1ccc(CN2CCC([N+]3(C)Cc4cccc(C(N)=O)c4C3=O)CC2)cc1,atom_with_lone_pair,385.53264380292967,"[[None, '015deaf5d8c2bf665f3f78caa0f5facf/reac01/conf16/gfn1/015deaf5d8c2bf665f3f78caa0f5facf_reac01_conf16_gfn1_opt.sdf'], [None, '015deaf5d8c2bf665f3f78caa0f5facf/reac01prodN15/conf11/gfn1/015deaf5d8c2bf665f3f78caa0f5facf_reac01prodN15_conf11_gfn1_opt.sdf']]",015deaf5d8c2bf665f3f78caa0f5facf_nuc_12,train
01779621b8ada6aa291fd8315f3482f4,CC1C=CCC2C(=O)N(c3ccc(OC(=O)c4cccs4)cc3)C(=O)C12,15,CO[C+](Oc1ccc(N2C(=O)C3CC=CC(C)C3C2=O)cc1)c1cccs1,Ester,304.5645157722756,"[[None, '01779621b8ada6aa291fd8315f3482f4/reac01/conf14/gfn1/01779621b8ada6aa291fd8315f3482f4_reac01_conf14_gfn1_opt.sdf'], [None, '01779621b8ada6aa291fd8315f3482f4/reac01prodN01/conf15/gfn1/01779621b8ada6aa291fd8315f3482f4_reac01prodN01_conf15_gfn1_opt.sdf']]",01779621b8ada6aa291fd8315f3482f4_nuc_15,train
017bd675bbf545fcae7a2c3ce7991908,Cc1c(C)n(C)c2ccc(N(C)C)cc12,9,Cc1c(C)n(C)c2c1=CC(C)(N(C)C)[CH+]C=2,double_bond,358.4385693909135,"[[None, '017bd675bbf545fcae7a2c3ce7991908/reac01/conf01/gfn1/017bd675bbf545fcae7a2c3ce7991908_reac01_conf01_gfn1_opt.sdf'], [None, '017bd675bbf545fcae7a2c3ce7991908/reac01prodN08/conf10/gfn1/017bd675bbf545fcae7a2c3ce7991908_reac01prodN08_conf10_gfn1_opt.sdf']]",017bd675bbf545fcae7a2c3ce7991908_nuc_9,train
017d7b03bd12f6a2c7d2d90c1ad0302a,COC(=O)c1ccc(C(=O)Nc2nc3cc(N)c(C)cc3s2)cc1,3,CO[C+](OC)c1ccc(C(=O)Nc2nc3cc(N)c(C)cc3s2)cc1,Ester,296.8074328149669,"[[None, '017d7b03bd12f6a2c7d2d90c1ad0302a/reac01/conf11/gfn1/017d7b03bd12f6a2c7d2d90c1ad0302a_reac01_conf11_gfn1_opt.sdf'], [None, '017d7b03bd12f6a2c7d2d90c1ad0302a/reac01prodN02/conf01/gfn1/017d7b03bd12f6a2c7d2d90c1ad0302a_reac01prodN02_conf01_gfn1_opt.sdf']]",017d7b03bd12f6a2c7d2d90c1ad0302a_nuc_3,train
0192d6e1bd5cb3f9d211c3b5595d1a81,CCOCCCN(Cc1cc2cc(C)cc(C)c2nc1O)C(=O)N(CC)CC,17,CCOCCCN(CC1=CC2=CC(C)=C[C+](C)C2(C)N=C1O)C(=O)N(CC)CC,double_bond,255.2878792695701,"[[None, '0192d6e1bd5cb3f9d211c3b5595d1a81/reac01/conf09/gfn1/0192d6e1bd5cb3f9d211c3b5595d1a81_reac01_conf09_gfn1_opt.sdf'], [None, '0192d6e1bd5cb3f9d211c3b5595d1a81/reac01prodN12/conf12/gfn1/0192d6e1bd5cb3f9d211c3b5595d1a81_reac01prodN12_conf12_gfn1_opt.sdf']]",0192d6e1bd5cb3f9d211c3b5595d1a81_nuc_17,train
0198323259953437c2b2a09b7bfcffc5,O=C(COC(=O)c1c(F)cccc1F)Nc1ccc2[nH]c(O)nc2c1,19,C[NH+]1C(O)=Nc2cc(NC(=O)COC(=O)c3c(F)cccc3F)ccc21,Amine,317.2388214021921,"[[None, '0198323259953437c2b2a09b7bfcffc5/reac01/conf16/gfn1/0198323259953437c2b2a09b7bfcffc5_reac01_conf16_gfn1_opt.sdf'], [None, '0198323259953437c2b2a09b7bfcffc5/reac01prodN03/conf03/gfn1/0198323259953437c2b2a09b7bfcffc5_reac01prodN03_conf03_gfn1_opt.sdf']]",0198323259953437c2b2a09b7bfcffc5_nuc_19,train
019c6bbc35d774191a9ecb806ad0b0c8,CN1CC[C@@](O)(C#Cc2cccc(-c3nc(C(N)=O)c4ccccn34)c2)C1=O,23,CC1[CH+]C=Cc2c(C(N)=O)nc(-c3cccc(C#C[C@]4(O)CCN(C)C4=O)c3)n21,double_bond,350.82979697640985,"[[None, '019c6bbc35d774191a9ecb806ad0b0c8/reac01/conf09/gfn1/019c6bbc35d774191a9ecb806ad0b0c8_reac01_conf09_gfn1_opt.sdf'], [None, '019c6bbc35d774191a9ecb806ad0b0c8/reac01prodN16/conf18/gfn1/019c6bbc35d774191a9ecb806ad0b0c8_reac01prodN16_conf18_gfn1_opt.sdf']]",019c6bbc35d774191a9ecb806ad0b0c8_nuc_23,test
01a07002870fc7f7989c4d58711498a8,C#C[C@H]1CC[C@@H](C#N)N1C(=O)CNC1CCCCC1,12,C#C[C@H]1CC[C@@H](C#N)N1C(=O)C[NH+](C)C1CCCCC1,Amine,496.8941277358681,"[[None, '01a07002870fc7f7989c4d58711498a8/reac01/conf07/gfn1/01a07002870fc7f7989c4d58711498a8_reac01_conf07_gfn1_opt.sdf'], [None, '01a07002870fc7f7989c4d58711498a8/reac01prodN01/conf07/gfn1/01a07002870fc7f7989c4d58711498a8_reac01prodN01_conf07_gfn1_opt.sdf']]",01a07002870fc7f7989c4d58711498a8_nuc_12,train
01ac8af0fd8c3352f4061d56489598e9,CC1(C)CN(C(=O)Nc2cccnc2)c2cc(C#N)ccc21,13,CC1[N+]C=CC=C1NC(=O)N1CC(C)(C)c2ccc(C#N)cc21,double_bond,333.6833961145021,"[[None, '01ac8af0fd8c3352f4061d56489598e9/reac01/conf14/gfn1/01ac8af0fd8c3352f4061d56489598e9_reac01_conf14_gfn1_opt.sdf'], [None, '01ac8af0fd8c3352f4061d56489598e9/reac01prodN09/conf06/gfn1/01ac8af0fd8c3352f4061d56489598e9_reac01prodN09_conf06_gfn1_opt.sdf']]",01ac8af0fd8c3352f4061d56489598e9_nuc_13,train
