name,success,total_energy_kjmol,basis_set,functional,solvent_model,solvent_name,multiplicity,charge,elec_sites,MAA Values [kJ/mol]
80559820400e1bacbe992b74cde3bb23,True,-3291494.532405125,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,168.14185304567218
fd814f99283cf8875f1007f1853f4d97,True,-2720013.6498721573,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,50.03528777183965
023fc60ce3f145cc173f0c87f25a1169,True,-1993064.7278513573,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,138.28492979472503
030d5623635571866f5b82213b49069a,True,-3532248.6598159648,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,-85.06833081739023
ee77afe35d1759f1a66e24c7e2d38c96,True,-4804720.70229137,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,144.39704541955143
d123f6ce7d2ed21da5d82826bb8d0b05,True,-5578352.98107217,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,-51.99830025061965
23ca2fb890e692dc3911c5e3db7e022f,True,-2367590.717755918,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,0,-97.71121634496376
7cc9e9d63eb34749ac014838faf90dca,True,-3669511.024366178,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,7.04332910804078
e03ff8cdc29d10a4368e98dd0ee26a90,True,-3622506.555769148,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,120.91292364196852
efb636e8707980259f8ac7df051e8cd6,True,-3420885.132378827,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,127.95621993113309
7833b20dd8a2b6ea0dfc028a7617f79a,True,-6812366.322431101,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,197.63868378661573
7724dfc193558823349955f9cd9fd73b,True,-4321975.494173915,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,79.77617707196623
01d4eef3e7ae75b7ae39d4280943f606,True,-3312514.836887486,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,8.11224872758612
655ebe98cc37e80d9e0a4f753d0dfa62,True,-2661040.3644465804,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,-16.468244893476367
bcebc029ac428830288eec25807d63db,True,-3559406.9307231475,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,27,1.5354774482548237
68940f30f83bf93ae24746786637ceb6,True,-3743103.953048412,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,-122.38337403023615
ccca6556ad88699817bd85a32d8e19dd,True,-2950225.924458672,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,-88.29055386828259
9d2d277c22b09ce6841f3102c261a8d1,True,-2765459.66461805,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,-10.093017457518727
76f8f72cd841ec10ca7ba0df386401db,True,-2589957.6877312497,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,43.6983873792924
889c8a0d8fc0634dee1aee3b4e29cf27,True,-7996228.316048438,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,22,67.41220098361373
47af9f7ac2fc1d175dc5080439af58af,True,-2021834.4980024567,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,34.238387044053525
9ce77f694023d43123cbb4ddfff094fb,True,-12146779.652325442,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,181.9229162465781
4695f05fadb4280e5cb41b49dba33551,True,-2924154.0323756053,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,56.78974498203024
c0dc17736df085837662566b7a49e2ae,True,-9565816.29778307,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,63.34131146594882
ec489acad514ab6da52194ad292cc63d,True,-3062432.824277401,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,100.79330073483288
6863ece5881c3d744ff209f09d889062,True,-3427358.955301585,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,77.77055798703805
36abdea0654ed0c6aecddf75dfacd79a,True,-2775622.380451255,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,26.742268226575106
cf3a6634c2ec161ce3e2eb3bf57c8503,True,-9573468.205340156,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,52.60199448093772
e680b0921258e402091e1077d2455f61,True,-4189079.4368809946,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,97.16885115485638
d1b20044ab07b6deb5d70b3fc06a439a,True,-3276288.4740111446,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,111.27489868644625
eede7d2c3b609c99c4d11e3f6a437435,True,-6382329.547884758,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,2.226929002441466
819e1902401e0e4a2bf5644b9e73ef08,True,-2125749.4143037843,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,68.42626604158431
db21c4fa5696dbee1369e16d7b2b699f,True,-2337770.0531051075,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,-10.663462365046144
2dd6e675ab7b6a1ea17a5bea46631217,True,-9672641.768286267,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,-8.625363225117326
f2e9611cc9ba0862b6364f22fcb80e0c,True,-3415671.450796041,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,5.936313489917666
e4b2bff5c1bcd593094c3e45386009fa,True,-2110225.8207067545,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,-64.95760572841391
0ddf51b85d1bdfcb205eae959ef39bb4,True,-3294371.644178198,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,23,36.11527526052669
93c9c0542aa4adf0dbce2935a8535e9b,True,-3850526.74826956,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,-49.96020373515785
fbce79fe8a920a07ac2458048e427ce6,True,-2835974.0227481853,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,25.2414539353922
606c4a7125a084bc8139567adda40e6e,True,-3185071.2170149176,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,27.378689310979098
06decccc93869dc02ab13d79c37fcea3,True,-4258518.373420457,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,89.23658698331565
3293e0999a7a3ac90bca0a1af177ecf7,True,-3616082.541145288,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,35.45666870614514
50e6b41120f7a4e49ac5973b73ec3baf,True,-2174747.9963999265,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,-89.83621169207618
8cfd456da10eda601c2a60d976fc794e,True,-2910129.198949674,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,-14.743039660155773
26a2f16a0c1a843d2a977db7cd0efeb9,True,-3316963.4335221928,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,67.95691336784512
e33e78d0812f7ea6e6b765c6dfaf33c4,True,-2919515.049087177,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,45.773647838272154
bc3b87add18d7dca092aa5456f21016a,True,-3279398.564288854,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,58.00409102020785
4db8dbf417771113778126f8b9b09d30,True,-22874156.923491582,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,128.1548914797604
c11d5081bd409a2145d21d72dcc0cd9a,True,-3886776.818618923,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,117.78624251717702
42aee12ca1deb93e72606b8a2b14eff4,True,-4585941.2980606165,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,-136.51147575769573
155ff4be0bc78b365cc7c3075cf6f4ae,True,-4029010.691537924,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,127.97173663321882
69bdf881491ad9d8ffb17fbe8e88d33b,True,-8371042.760004893,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,25.851593769155443
6bda9571a798ea51e4a0b268820e9b63,True,-2406761.186990424,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,170.874289162457
98370e7440cdbb1b963ee8c903836ff0,True,-3053911.994631453,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,201.6722912103869
66928a0d58a6f07582805aa8193b6f98,True,-2875393.83461935,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,83.30030631273985
5e440f192de42049c17026742adfcd21,True,-2707454.576485429,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,21,53.51672639045864
787c59220cb7fbd2776a78a0d349a8ed,True,-2820156.210022163,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,55.30484121805057
ee90ee2b9598d4b37a40cbb778b9ca85,True,-2876688.477333464,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,55.67104589147493
161ea5a25f166d8ccad92ac67db5043a,True,-3345070.9393145926,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,187.38156604301184
3d60a89cf941856e4d89a76577c78a18,True,-3164128.8470989354,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,118.7047472698614
97de13b971def7047c56411409cc1415,True,-4380269.224236551,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,89.38390376232564
b651b48f850cd697a3d2fb2c6f65b050,True,-5326094.938968859,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,62.50648138392717
660dc7806188f769398a2cfaf2edcbce,True,-3872164.336202168,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,23,66.27598981000483
6747e5bfbd5be57768d2cd3ae6dbc6da,True,-4918186.042493953,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,125.05470164492726
f409772dca77614bbb4795e4fc6f4663,True,-3264832.236184549,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,-99.96050541428849
20f01de72462bb3becafbd716c0b4308,True,-2927607.171785954,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,-27.992045380640775
a75f88fbfc8d7faa3277eb6751535ec4,True,-3706109.612527386,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,26,99.42286874959245
770e0d3ad7b327ee77c21c5505151785,True,-3313304.9526916198,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,127.06502037355676
8855f102ffb4e56fcb14326267fa9a26,True,-2832841.432700978,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,-60.49620203813538
ed651119ee7293e5474662f09277b066,True,-4387677.292516407,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,64.06405897345394
9fd395068857bbe6cbd7ea50a21a454e,True,-9852368.076031173,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,121.64604187197983
93beb1f7b1adb43cbce893fdc8ed970f,True,-3187842.4898876064,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,-7.180655860342085
a2b7f8125830da6a700504f88a4f476d,True,-4062040.763631271,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,-134.4630347751081
517a8a60044a0e39feed49755f4e4880,True,-3835645.148187427,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,-4.408154621720314
a76f5a587b379b6be08fea31cb82ad7e,True,-5591696.899047644,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,61.96657366026193
877717d24fe5bd46b25313972124d154,True,-2465251.832531188,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,37.665590720716864
75afcf7ab5579d2c236c47b1afed9964,True,-3667884.704870599,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,48.68330517178401
8a298fe960ec48c50522ec7bfdbd6f49,True,-9064444.741533682,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,57.938112219795585
acc39d4766c4f7f73a5d337a1644f7f6,True,-5221526.650967601,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,23,31.322977241128683
e36fd6fff74d23d4fc7a586b54dbc61a,True,-2656532.602337703,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,11.169705931097269
e3249588f154348358b73be8813a277c,True,-1615145.629228233,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,38.391003110213205
2a18ad3175c962ce75374b8242d1697d,True,-5092950.392990995,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,159.68170593958348
019c6bbc35d774191a9ecb806ad0b0c8,True,-3402153.166938667,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,112.21296340972185
858cd7f4e53edba43c85530c6e130aa4,True,-4049080.546710264,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,-58.60492345876992
a702bdc3d50e8c07eebb5cd8adc5aa61,True,-2654031.442089692,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,57.52993368403986
46eb1b1c95e066c9c2ab69446028d651,True,-10113245.47164533,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,87.62242987938225
86c5a75481fac80e17166124af7da3c3,True,-4528875.486503571,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,-14.394740893505514
1e16f6ac9325733244729350143ed428,True,-9609253.324115288,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,92.47934144176543
cc635ad955ccabd5677281afef23fafe,True,-2226185.491574096,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,-26.122616208624095
4fc9dbe634f75ba1d60318a3b1cee931,True,-3140697.745051983,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,46.17085966002196
c72800d55078660fd00de916d77c1e90,True,-3004531.6361925337,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,180.579999494832
91aa641ef2783a4e671ff9448734b36d,True,-3027733.681732289,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,16,-0.21720101172104478
4ca12d70d08ae56549000aa3c9e765ba,True,-3614790.8267032974,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,85.0377568746917
7b752a1541f1459cabbf63ef97922fb4,True,-4015456.9200900234,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,105.42712360341102
a1c261a808d79b1ff759ad3bd23a0817,True,-1841214.5876356568,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,56.52610807353631
920a1503aef3efe3ff777c445a77c037,True,-5436259.112232482,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,26,67.94039897620678
8cce31b5b4c1bc7cf232ec4b45c4251c,True,-9934365.778485116,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,78.65254204161465
173b832d311125b7a13da39729d39911,True,-2967533.090146376,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,19.091982703655958
e6e7c79f9d7236a2c269c8d292e461cf,True,-1422774.3527084885,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,103.96913383551873
85231ae76b54a902e54d9275ea5bc14e,True,-16840021.815991692,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,70.69050470367074
360d8969b714c45e74742011ddb61659,True,-4496456.983565786,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,62.18223219271749
7108b8f0ece56d43986a5856e7ca08ce,True,-4206660.237274729,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,92.2894390616566
ee957c356caa29b1e5658d92c52ce8b6,True,-3317290.2782555744,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,113.06706465873867
7cfbdeaf2607a183e818b41a11248578,True,-2664465.6153284293,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,122.22876886557788
c53268810d45bb463f0fd382fa836134,True,-3698612.02967922,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,44.92022921796888
0ed48b846c8af15efdf90518e8216b88,True,-4340211.350606912,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,19,-2.5622184183448553
8b3de6f809b9702f2b78744ee1845291,True,-4895540.229480306,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,21,78.59517487697303
039e4b155be3474a0137b26462b55458,True,-3957890.865361759,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,19.338254559319466
01d5e7cfd2d3a72aa5c1a5ec6bc9ce6e,True,-2423758.258715705,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,79.64350270386785
2c3f42c124872e4edda11c343a0c9687,True,-3740265.1690262263,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,118.76631523249671
b80a398a0bbc99e5940667b6b9a7ad5d,True,-4960481.65811433,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,156.53063392452896
3f2bdd2202df1adddaae189930d3918c,True,-3261191.915487825,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,-104.21084782388061
4760805ea34503ba39d475a3463a1192,True,-3510623.3851873027,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,105.77602623496205
696232dd670f7417a42296281927818f,True,-2620057.07443187,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,18,0.9383994750678539
e78ac925f0ebb5cd1e5ee8e8b3f1d9ff,True,-3469173.855139723,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,18.417938211001456
e5524cf90e9a808b5d43225c71f4a0ad,True,-4765815.73299657,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,83.5482584880665
b0ff638704d557b7cf72c29bd08bc13b,True,-2565881.220274498,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,39.275019300635904
1a806a9791748212f811d5ac5981a0cf,True,-8869804.862946466,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,28.285379314795136
620106629606507f29de9cca87ffb0e8,True,-11266242.748116637,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,68.12678319215775
29ec13e752beb9c1d05a3faf50656f42,True,-2110423.227927816,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,107.48142207413912
c92af29bc001b3681720778592de9c46,True,-1958058.916462852,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,13.37252891017124
9131062d4ab69911eb3266333017ce33,True,-2203608.9318732787,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,72.65324938111007
39d5ac1f8ada6e9aeeab7c6973b7c2a8,True,-4932113.913859635,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,6.305484977550805
e58cdcffbb4bb77f3046dac31518eb14,True,-3365757.965355762,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,21,38.66114338161424
9ce547fb436b228fd62daa01264b2238,True,-5295490.653731927,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,149.64749310631305
76ff94536eb1fd9c77106b94e9b60258,True,-4418540.493646504,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,183.7349309930578
a7e590ec450ef1c9663efba1233755ef,True,-2928233.066533315,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,52.8146074321121
40a6a71387b8b31dd2eb96d7b5687978,True,-4814735.387026813,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,62.893480013124645
0aefb5c7d940fa8751075f494d893229,True,-3756206.109068134,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,13,-87.38105458021164
d1e35c9e88befb57996880b586a60986,True,-3600380.89196524,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,28,93.42977226851508
e7c554f97d814f9c745d24c354f81b32,True,-7056814.906763482,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,138.17637063842267
2fbd484daec6d8f415689fb6cd0fd987,True,-2825252.377370745,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,50.58529578987509
b0eebabc6afe82171c0da50523e04248,True,-3350170.9684054,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,36.426738270092756
8c0ec23ca691990aacd085f077a5bc74,True,-9541208.791526504,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,15.019990479573607
71e6debdb83ede8134cd19fa0829fe60,True,-4447482.411095653,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,17,111.22774471528828
5d594f909c2be59445e2f33790418b2b,True,-2306128.272085419,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,2,67.23862133268267
a5a9761f48ce3b9e225a669e4251172a,True,-3074911.1376926964,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,25,-47.13225194718689
7c592614c70ca17a1e71c54c4b6dfac0,True,-3205682.6440028064,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,138.04417673964053
bbb9671329f17ec1d8972eeb8318dfa7,True,-2821112.432621844,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,12,131.39302505832165
6a1365f101ef452a067b16a1bbbb398f,True,-2220469.276570605,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,-6.383913898840547
4a973fe2f88ed03f888fcb8a1059eb10,True,-1826052.5209301712,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,3.8148494912311435
fe5c6ecdd55af9db544fe7e3f72ed987,True,-3500243.2603241694,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,96.7595882914029
2bc2f866d37cd652b0588e10b6efa610,True,-3505248.6632091403,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,-9.048304944299161
f0e719bc7b8cffd5d841db3f655c0d7b,True,-2722698.1255685403,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,14,-17.21100920950994
8fe33ce67406431cafda38c033a9435a,True,-3536895.322716746,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,3,-1.7678997940383852
cd7bb041462bb9e6196e8dc0fb608d5e,True,-7194971.96958542,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,-56.67885700985789
483e6fd78f671be5600b23e1e8774a3a,True,-3077696.075791546,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,63.78444327507168
3c50ae20fd8460f5eb5d028a92684683,True,-4099396.6493251934,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,4,39.328860418405384
800e7cbce2ff1adf7c5658b2b417314c,True,-2949195.99298158,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,15,-1.1702048275619745
41b91f3390aee5b9dacace280bf2e516,True,-4301214.803127433,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,5,94.03579006809741
5ba18160bf63185ebc298339b12427f0,True,-4207352.8528437205,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,24,67.36242151260376
f9905b67c1c6e82baf5d8518580a3f4b,True,-3269634.8120376747,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,11,176.91650873888284
5a14caa26cadafa0df5ba2f25fbf8347,True,-4628944.804196157,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,147.70617250539362
0502732287036424199f082125d5d431,True,-2260144.9590810537,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,8,10.64008229225874
8bc727aefa0a2eba58d847150b56cb9f,True,-4068924.8132139393,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,28.939837580081075
ddaec5ed4876f89fbd1d447c9dce71ec,True,-2772188.672310351,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,98.38666285434738
ccf7b1b3de551cb176ffa82b75a54fa7,True,-10093801.246228684,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,28,85.88482178747654
3250a829fd5d61db9c66f34cab813f4d,True,-2957772.151984348,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,6,5.4141016360372305
6b36ac27b049c80d3c5a1c6af6a6d1f8,True,-3181014.9469357426,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,25,-37.23070560535416
1e80a40bcf73e51efaf5965725c8939e,True,-4421416.431716272,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,25,45.30339461751282
bab792e0f7b561229cd5240b1c67e027,True,-4227686.006288007,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,20,46.03023790568113
5f145528bcde95688b9699df1ecf10f6,True,-2534791.9421669566,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,1,71.93887721700594
474eaadadc2e3d16a65e62820536c4b2,True,-3369543.9293109444,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,10,-124.699589707423
234c714145fea000ef62235be1398935,True,-2419284.945670517,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,9,78.56724481284618
870f8d594e2c362f27213788925c1ddd,True,-3552274.583843829,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,7,64.49033507704735
6cd57c4f95e3ef1d4107233703e50dfe,True,-3317639.2541908305,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,-1,0,-69.63275658525527
